order_id,customer_id,order_date,status
O002465,C00760,2025-03-26,Completed
O002466,C00098,2025-04-04,Completed
O002467,C00847,2024-05-19,Completed
O002468,C00543,2025-05-22,Cancelled
O002469,C00390,2025-04-01,Completed
O002470,C01142,2025-05-01,Completed
O002471,C00984,2025-03-07,Completed
O002472,C00611,2024-03-31,Completed
O002473,C00096,2025-08-07,Completed
O002474,C00540,2024-12-17,Completed
O002475,C00028,2024-02-07,Completed
O002476,C00144,2024-03-02,Completed
O002477,C01028,2025-08-04,Completed
O002478,C00652,2025-05-29,Completed
O002479,C00998,2025-11-15,Completed
O002480,C00302,2025-12-26,Completed
O002481,C00139,2024-10-09,Completed
O002482,C00036,2024-11-19,Completed
O002483,C00519,2024-02-26,Completed
O002484,C00067,2024-11-11,Completed
O002485,C01025,2024-12-13,Completed
O002486,C00538,2024-10-15,Completed
O002487,C01101,2025-11-29,Completed
O002488,C01036,2025-11-21,Completed
O002489,C00857,2024-11-21,Completed
O002490,C01080,2025-07-04,Completed
O002491,C00672,2024-12-17,Completed
O002492,C00350,2025-07-21,Returned
O002493,C00227,2025-01-20,Completed
O002494,C01172,2024-04-03,Completed
O002495,C00388,2024-09-22,Completed
O002496,C00758,2025-08-11,Completed
O002497,C00644,2024-06-07,Completed
O002498,C00823,2024-03-31,Completed
O002499,C00401,2024-02-25,Cancelled
O002500,C00630,2024-10-30,Completed
O002501,C00835,2025-01-04,Completed
O002502,C00834,2025-12-25,Completed
O002503,C00202,2024-05-24,Completed
O002504,C00169,2025-09-24,Cancelled
O002505,C00192,2024-01-18,Completed
O002506,C00253,2025-02-18,Completed
O002507,C01023,2024-12-30,Cancelled
O002508,C00300,2024-02-01,Completed
O002509,C00023,2024-12-19,Completed
O002510,C00721,2025-05-19,Completed
O002511,C00413,2024-06-10,Completed
O002512,C00548,2025-07-26,Completed
O002513,C00297,2025-09-16,Completed
O002514,C00092,2024-12-05,Completed
O002515,C01057,2025-02-13,Completed
O002516,C00537,2024-01-14,Completed
O002517,C00699,2024-02-12,Completed
O002518,C01197,2025-06-01,Completed
O002519,C00726,2025-03-17,Completed
O002520,C01046,2025-03-29,Completed
O002521,C00487,2024-03-16,Completed
O002522,C00201,2024-07-17,Completed
O002523,C00568,2025-11-12,Completed
O002524,C01068,2025-08-23,Completed
O002525,C00250,2024-09-22,Completed
O002526,C00491,2025-08-25,Completed
O002527,C00116,2025-07-31,Completed
O002528,C00017,2025-07-23,Completed
O002529,C00680,2025-01-24,Completed
O002530,C01096,2025-11-10,Completed
O002531,C00086,2025-03-23,Completed
O002532,C00994,2025-02-23,Completed
O002533,C00983,2024-10-02,Completed
O002534,C00411,2024-03-24,Cancelled
O002535,C00676,2025-09-06,Completed
O002536,C01079,2025-01-30,Completed
O002537,C00833,2024-12-30,Completed
O002538,C00637,2024-04-24,Completed
O002539,C00103,2025-08-02,Cancelled
O002540,C00393,2024-02-08,Completed
O002541,C01109,2024-08-08,Completed
O002542,C00101,2024-03-25,Completed
O002543,C00449,2025-03-25,Completed
O002544,C00709,2024-11-30,Completed
O002545,C00896,2025-05-11,Completed
O002546,C00613,2025-10-01,Completed
O002547,C00715,2025-02-22,Completed
O002548,C00176,2024-12-31,Cancelled
O002549,C00930,2024-12-14,Completed
O002550,C00760,2025-02-11,Completed
O002551,C00046,2025-05-07,Completed
O002552,C01167,2024-04-12,Completed
O002553,C00314,2025-08-09,Completed
O002554,C00339,2024-12-13,Completed
O002555,C00365,2025-06-16,Completed
O002556,C00777,2024-11-22,Completed
O002557,C00540,2025-10-26,Completed
O002558,C00885,2025-07-03,Completed
O002559,C00006,2025-08-19,Completed
O002560,C00612,2024-04-25,Completed
O002561,C00253,2024-12-07,Completed
O002562,C00147,2025-11-06,Completed
O002563,C00690,2025-02-14,Completed
O002564,C01000,2024-11-12,Completed
O002565,C00311,2024-08-31,Completed
O002566,C01193,2024-12-18,Completed
O002567,C00825,2024-02-15,Completed
O002568,C00619,2025-03-30,Completed
O002569,C00911,2025-10-10,Completed
O002570,C01002,2025-12-11,Completed
O002571,C01172,2024-12-14,Returned
O002572,C00076,2024-05-05,Completed
O002573,C00160,2025-04-16,Completed
O002574,C00553,2025-08-11,Completed
O002575,C00201,2025-02-11,Completed
O002576,C00485,2025-11-11,Completed
O002577,C00492,2025-01-11,Completed
O002578,C00440,2024-10-03,Completed
O002579,C00635,2025-09-21,Completed
O002580,C01163,2025-02-27,Completed
O002581,C00023,2025-11-11,Completed
O002582,C00748,2025-07-28,Completed
O002583,C00851,2024-08-30,Completed
O002584,C01038,2025-06-19,Completed
O002585,C00661,2024-06-11,Completed
O002586,C01120,2025-08-04,Completed
O002587,C00627,2025-02-07,Returned
O002588,C00768,2025-12-03,Completed
O002589,C00200,2025-12-05,Completed
O002590,C00423,2025-07-19,Completed
O002591,C00879,2025-06-09,Completed
O002592,C01018,2024-03-23,Completed
O002593,C00123,2024-04-09,Completed
O002594,C00987,2025-02-08,Cancelled
O002595,C00990,2025-03-21,Completed
O002596,C00990,2025-03-07,Completed
O002597,C01058,2025-02-08,Completed
O002598,C00793,2024-10-31,Completed
O002599,C00473,2025-09-15,Completed
O002600,C00997,2025-10-22,Completed
O002601,C00235,2025-12-23,Cancelled
O002602,C01176,2024-04-12,Completed
O002603,C00284,2024-12-15,Cancelled
O002604,C00052,2025-07-17,Completed
O002605,C00475,2024-07-22,Completed
O002606,C00170,2024-01-05,Completed
O002607,C00520,2025-01-21,Completed
O002608,C00182,2024-06-03,Cancelled
O002609,C01052,2025-10-12,Completed
O002610,C00930,2024-04-12,Completed
O002611,C01025,2025-04-07,Completed
O002612,C00475,2025-10-11,Completed
O002613,C01142,2025-04-09,Completed
O002614,C00574,2024-08-17,Completed
O002615,C00968,2024-08-30,Completed
O002616,C00925,2024-12-07,Cancelled
O002617,C00899,2024-08-10,Completed
O002618,C00333,2025-05-10,Completed
O002619,C00613,2025-05-03,Completed
O002620,C01180,2025-04-29,Completed
O002621,C01181,2024-08-03,Completed
O002622,C00417,2025-08-16,Completed
O002623,C00024,2025-03-20,Completed
O002624,C00836,2024-03-10,Completed
O002625,C00070,2025-10-01,Completed
O002626,C00421,2025-08-06,Completed
O002627,C00910,2024-03-12,Completed
O002628,C00733,2024-05-06,Completed
O002629,C00344,2024-10-21,Completed
O002630,C00107,2024-05-26,Completed
O002631,C00057,2025-01-21,Completed
O002632,C00626,2024-04-02,Completed
O002633,C00068,2025-01-26,Completed
O002634,C00689,2024-10-21,Completed
O002635,C00021,2024-09-19,Completed
O002636,C00910,2025-02-24,Completed
O002637,C00062,2025-05-06,Completed
O002638,C00154,2025-05-07,Completed
O002639,C00270,2025-07-06,Completed
O002640,C00157,2024-09-14,Completed
O002641,C00804,2024-11-13,Completed
O002642,C00965,2024-01-05,Completed
O002643,C00640,2024-12-12,Completed
O002644,C00008,2024-03-25,Completed
O002645,C01021,2025-09-26,Completed
O002646,C00729,2024-06-24,Completed
O002647,C01095,2024-12-15,Completed
O002648,C01040,2025-05-20,Completed
O002649,C00022,2025-03-12,Completed
O002650,C00315,2024-08-22,Completed
O002651,C00943,2024-01-08,Completed
O002652,C00990,2025-11-16,Completed
O002653,C00317,2025-07-16,Completed
O002654,C00008,2024-10-02,Completed
O002655,C00661,2024-05-07,Completed
O002656,C00956,2024-12-08,Completed
O002657,C00376,2024-11-02,Completed
O002658,C00164,2025-06-13,Cancelled
O002659,C01178,2025-04-26,Completed
O002660,C00945,2025-05-06,Completed
O002661,C00948,2025-06-15,Completed
O002662,C00630,2024-08-16,Completed
O002663,C00608,2024-05-08,Completed
O002664,C00588,2024-01-10,Completed
O002665,C00344,2025-02-19,Completed
O002666,C00473,2024-02-24,Completed
O002667,C00121,2024-04-12,Completed
O002668,C00233,2025-04-16,Completed
O002669,C01007,2024-12-02,Completed
O002670,C00919,2024-11-09,Completed
O002671,C00662,2025-09-23,Completed
O002672,C00723,2024-09-12,Completed
O002673,C00335,2024-11-04,Completed
O002674,C00114,2025-03-18,Completed
O002675,C01031,2025-05-15,Completed
O002676,C00256,2025-02-14,Completed
O002677,C00745,2024-10-01,Cancelled
O002678,C01177,2025-02-13,Completed
O002679,C00376,2025-12-06,Completed
O002680,C01047,2024-04-10,Completed
O002681,C00698,2024-09-11,Completed
O002682,C00975,2024-09-16,Completed
O002683,C00472,2024-12-21,Completed
O002684,C00665,2025-07-01,Completed
O002685,C00108,2024-10-06,Completed
O002686,C00180,2024-05-14,Completed
O002687,C00187,2024-09-12,Completed
O002688,C00521,2024-03-11,Completed
O002689,C00473,2024-06-26,Cancelled
O002690,C00882,2024-05-03,Completed
O002691,C01099,2025-11-03,Completed
O002692,C00113,2024-11-17,Completed
O002693,C00389,2025-12-03,Completed
O002694,C00103,2024-08-09,Completed
O002695,C00079,2024-10-14,Completed
O002696,C00182,2025-06-24,Completed
O002697,C00782,2024-12-08,Returned
O002698,C01000,2024-06-09,Completed
O002699,C00939,2024-08-03,Completed
O002700,C00059,2025-06-30,Completed
O002701,C00212,2025-10-18,Completed
O002702,C00921,2025-01-16,Completed
O002703,C00883,2024-02-16,Completed
O002704,C00184,2025-05-30,Completed
O002705,C00276,2024-12-23,Completed
O002706,C01142,2025-05-07,Completed
O002707,C00295,2024-09-25,Completed
O002708,C00691,2024-11-24,Completed
O002709,C00065,2025-06-03,Returned
O002710,C00939,2024-08-30,Completed
O002711,C00578,2024-09-11,Completed
O002712,C00463,2024-01-19,Completed
O002713,C00399,2025-01-02,Completed
O002714,C00828,2024-02-27,Completed
O002715,C00588,2024-02-09,Completed
O002716,C01155,2024-02-14,Completed
O002717,C01039,2024-01-13,Completed
O002718,C00446,2025-08-16,Completed
O002719,C01141,2025-01-25,Completed
O002720,C00578,2024-11-06,Completed
O002721,C01138,2024-06-01,Completed
O002722,C00947,2024-03-19,Completed
O002723,C00226,2025-06-29,Completed
O002724,C00250,2024-09-26,Completed
O002725,C00541,2025-04-10,Cancelled
O002726,C00257,2024-11-18,Completed
O002727,C00839,2025-07-27,Completed
O002728,C01057,2024-04-16,Completed
O002729,C00238,2025-03-31,Completed
O002730,C00098,2025-01-30,Completed
O002731,C00436,2024-03-11,Completed
O002732,C00799,2024-10-05,Completed
O002733,C00968,2025-09-06,Completed
O002734,C00440,2025-04-05,Completed
O002735,C00471,2024-09-09,Completed
O002736,C00616,2024-03-13,Completed
O002737,C00134,2025-12-20,Completed
O002738,C00495,2024-03-30,Completed
O002739,C00832,2025-10-21,Completed
O002740,C00592,2024-01-22,Completed
O002741,C00776,2025-10-12,Completed
O002742,C00219,2024-01-26,Returned
O002743,C01176,2024-11-13,Completed
O002744,C00219,2025-08-10,Completed
O002745,C00191,2024-10-01,Completed
O002746,C00867,2025-04-03,Completed
O002747,C01157,2025-02-20,Returned
O002748,C00500,2024-01-02,Completed
O002749,C00440,2025-01-30,Completed
O002750,C01038,2025-05-22,Completed
O002751,C01148,2024-12-23,Completed
O002752,C00982,2025-11-05,Completed
O002753,C00495,2024-10-07,Completed
O002754,C00746,2025-07-26,Completed
O002755,C00249,2025-02-01,Completed
O002756,C00385,2025-01-14,Completed
O002757,C00032,2024-04-14,Cancelled
O002758,C00514,2025-11-08,Completed
O002759,C00742,2024-11-25,Completed
O002760,C00165,2024-04-23,Completed
O002761,C00529,2024-09-15,Cancelled
O002762,C01139,2025-06-08,Completed
O002763,C01149,2025-02-18,Completed
O002764,C00541,2025-11-12,Completed
O002765,C00955,2025-10-05,Completed
O002766,C00287,2024-01-22,Completed
O002767,C00458,2024-01-30,Completed
O002768,C01038,2024-07-12,Completed
O002769,C00500,2024-05-30,Completed
O002770,C00704,2024-05-23,Completed
O002771,C00209,2024-06-28,Completed
O002772,C00339,2024-07-09,Completed
O002773,C01111,2025-03-21,Completed
O002774,C00657,2025-07-29,Completed
O002775,C00115,2025-10-17,Completed
O002776,C00201,2025-12-05,Completed
O002777,C00813,2025-02-08,Completed
O002778,C00149,2025-07-02,Completed
O002779,C01163,2025-05-16,Completed
O002780,C01170,2024-07-19,Completed
O002781,C00300,2024-09-17,Completed
O002782,C00444,2025-02-04,Cancelled
O002783,C00949,2025-03-17,Completed
O002784,C00329,2024-07-29,Completed
O002785,C01184,2024-06-19,Completed
O002786,C00171,2024-06-24,Completed
O002787,C00596,2025-07-11,Completed
O002788,C00920,2024-01-24,Completed
O002789,C00143,2025-03-23,Completed
O002790,C00429,2025-10-06,Completed
O002791,C00724,2024-12-05,Completed
O002792,C00525,2025-12-28,Completed
O002793,C00926,2024-05-17,Completed
O002794,C00473,2024-01-03,Completed
O002795,C00563,2024-07-21,Returned
O002796,C00891,2025-08-09,Completed
O002797,C00626,2024-01-10,Completed
O002798,C00063,2025-12-03,Completed
O002799,C00205,2024-12-03,Completed
O002800,C00846,2025-12-10,Completed
O002801,C00735,2024-01-07,Completed
O002802,C01174,2025-12-23,Completed
O002803,C00334,2024-05-16,Completed
O002804,C00627,2025-05-23,Returned
O002805,C00407,2025-09-02,Completed
O002806,C00372,2025-04-19,Completed
O002807,C00566,2025-06-28,Completed
O002808,C00139,2024-11-12,Completed
O002809,C00754,2025-12-20,Completed
O002810,C01155,2025-02-20,Completed
O002811,C00920,2025-08-29,Completed
O002812,C00958,2025-02-25,Returned
O002813,C00797,2024-01-01,Completed
O002814,C00421,2024-07-25,Completed
O002815,C00940,2025-03-19,Completed
O002816,C01058,2025-08-23,Completed
O002817,C00576,2025-02-03,Completed
O002818,C00260,2025-04-22,Completed
O002819,C01064,2025-11-23,Completed
O002820,C00215,2025-07-13,Completed
O002821,C00811,2025-12-14,Completed
O002822,C00609,2024-10-10,Completed
O002823,C00826,2025-08-18,Completed
O002824,C00704,2024-10-18,Completed
O002825,C01164,2024-04-21,Completed
O002826,C00699,2025-08-16,Completed
O002827,C01163,2024-02-25,Completed
O002828,C00923,2025-06-03,Completed
O002829,C00628,2025-11-24,Completed
O002830,C00954,2025-02-01,Completed
O002831,C00305,2024-07-14,Completed
O002832,C01136,2024-12-07,Completed
O002833,C00284,2025-11-30,Completed
O002834,C00678,2024-05-01,Completed
O002835,C00504,2024-10-01,Completed
O002836,C00069,2025-08-22,Completed
O002837,C00305,2024-02-07,Completed
O002838,C00634,2024-09-28,Cancelled
O002839,C00511,2025-11-09,Completed
O002840,C01109,2025-10-26,Completed
O002841,C00526,2025-01-14,Completed
O002842,C01024,2025-05-25,Completed
O002843,C00281,2025-05-14,Completed
O002844,C00292,2025-03-10,Completed
O002845,C00768,2024-12-11,Completed
O002846,C00947,2024-01-25,Cancelled
O002847,C00080,2024-02-27,Completed
O002848,C00784,2024-07-05,Completed
O002849,C00149,2025-09-02,Completed
O002850,C00087,2024-02-26,Completed
O002851,C00949,2025-03-31,Completed
O002852,C01147,2024-11-27,Completed
O002853,C00128,2025-02-13,Completed
O002854,C00053,2024-03-22,Returned
O002855,C00597,2024-09-21,Completed
O002856,C00837,2024-01-14,Completed
O002857,C00544,2025-03-26,Completed
O002858,C00928,2025-07-17,Completed
O002859,C00535,2024-01-15,Completed
O002860,C00889,2024-03-29,Completed
O002861,C00318,2025-02-12,Completed
O002862,C00774,2024-09-20,Completed
O002863,C00153,2025-10-22,Completed
O002864,C00413,2024-03-17,Completed
O002865,C00357,2024-09-25,Completed
O002866,C01182,2025-09-10,Completed
O002867,C00243,2025-04-27,Completed
O002868,C00350,2024-02-10,Completed
O002869,C00464,2024-08-18,Completed
O002870,C00602,2025-02-26,Completed
O002871,C01169,2024-01-01,Completed
O002872,C00362,2024-01-13,Completed
O002873,C00335,2025-12-03,Completed
O002874,C00353,2025-09-26,Completed
O002875,C00684,2025-10-17,Completed
O002876,C00522,2024-06-20,Completed
O002877,C00340,2024-02-27,Completed
O002878,C00751,2024-04-05,Completed
O002879,C00917,2025-01-23,Completed
O002880,C00938,2024-11-04,Completed
O002881,C00801,2025-06-12,Completed
O002882,C00120,2024-08-04,Cancelled
O002883,C00055,2025-08-01,Completed
O002884,C00904,2025-08-28,Completed
O002885,C00869,2025-06-07,Completed
O002886,C00242,2025-05-27,Completed
O002887,C00407,2025-10-28,Completed
O002888,C01015,2025-11-09,Cancelled
O002889,C00336,2025-08-11,Completed
O002890,C00524,2025-09-15,Completed
O002891,C00358,2025-08-20,Completed
O002892,C00370,2024-03-23,Completed
O002893,C00098,2024-10-04,Completed
O002894,C00914,2025-03-14,Completed
O002895,C00964,2024-12-04,Completed
O002896,C00604,2024-03-11,Completed
O002897,C00279,2025-08-18,Returned
O002898,C00428,2024-09-14,Completed
O002899,C00571,2025-06-24,Completed
O002900,C00716,2025-02-20,Completed
O002901,C00954,2024-01-29,Completed
O002902,C00648,2024-08-25,Completed
O002903,C00614,2024-09-04,Completed
O002904,C01008,2024-03-10,Completed
O002905,C00386,2024-03-05,Completed
O002906,C00030,2025-05-18,Completed
O002907,C00098,2025-02-08,Completed
O002908,C01046,2024-12-05,Completed
O002909,C00059,2024-06-18,Completed
O002910,C01072,2025-12-22,Completed
O002911,C00799,2025-08-26,Cancelled
O002912,C01091,2024-10-20,Completed
O002913,C00452,2025-11-21,Completed
O002914,C00344,2024-08-02,Completed
O002915,C01117,2025-02-02,Completed
O002916,C00013,2025-06-01,Returned
O002917,C00015,2025-02-20,Completed
O002918,C00755,2025-05-06,Completed
O002919,C00522,2024-12-04,Completed
O002920,C00947,2024-08-13,Completed
O002921,C00335,2024-09-17,Completed
O002922,C00457,2025-08-15,Completed
O002923,C01196,2025-03-07,Completed
O002924,C00571,2025-06-11,Completed
O002925,C00581,2025-07-11,Completed
O002926,C00867,2024-06-14,Completed
O002927,C00327,2025-03-07,Completed
O002928,C00264,2024-02-18,Completed
O002929,C01126,2025-10-01,Completed
O002930,C00405,2024-11-29,Completed
O002931,C00340,2025-06-07,Completed
O002932,C00884,2025-11-06,Completed
O002933,C00698,2025-08-04,Completed
O002934,C00492,2025-12-05,Completed
O002935,C00235,2024-11-03,Completed
O002936,C00752,2024-05-26,Completed
O002937,C01085,2025-10-22,Returned
O002938,C00642,2024-04-08,Completed
O002939,C00605,2025-12-28,Completed
O002940,C00278,2025-04-29,Completed
O002941,C00117,2024-07-12,Completed
O002942,C00583,2024-10-19,Completed
O002943,C01180,2024-09-13,Completed
O002944,C01171,2024-11-20,Completed
O002945,C00980,2025-09-14,Cancelled
O002946,C00316,2024-11-28,Completed
O002947,C00234,2024-07-27,Completed
O002948,C00886,2025-12-09,Completed
O002949,C00264,2024-04-28,Completed
O002950,C00418,2025-05-29,Completed
O002951,C00626,2025-07-27,Completed
O002952,C00144,2025-08-15,Completed
O002953,C01180,2025-08-27,Completed
O002954,C00804,2025-07-29,Completed
O002955,C00111,2024-11-03,Returned
O002956,C01154,2024-04-04,Completed
O002957,C00510,2024-10-05,Cancelled
O002958,C01010,2024-03-19,Completed
O002959,C00711,2025-12-21,Completed
O002960,C00054,2024-07-19,Completed
O002961,C00064,2024-07-11,Completed
O002962,C00946,2024-01-24,Completed
O002963,C00814,2025-12-03,Completed
O002964,C00019,2024-01-28,Completed
O002965,C00832,2024-12-11,Completed
O002966,C00351,2024-09-06,Completed
O002967,C00666,2025-07-08,Completed
O002968,C00562,2024-12-30,Completed
O002969,C00339,2024-08-28,Completed
O002970,C01153,2025-10-12,Completed
O002971,C00983,2025-12-29,Completed
O002972,C00937,2024-12-06,Completed
O002973,C00250,2024-09-23,Completed
O002974,C00552,2024-09-16,Completed
O002975,C00777,2024-03-11,Completed
O002976,C00769,2024-03-18,Completed
O002977,C00553,2025-01-23,Returned
O002978,C00475,2025-05-26,Completed
O002979,C00869,2024-01-30,Completed
O002980,C00966,2024-09-30,Completed
O002981,C01087,2024-08-25,Completed
O002982,C01200,2024-07-17,Completed
O002983,C00388,2025-02-25,Completed
O002984,C01151,2024-10-05,Completed
